2017-04-19 17:24:38	0 3.13
2017-04-19 17:24:38	0 3.13
2017-04-19 17:24:38	1 3.13
2017-04-19 17:24:38	2 3.14
2017-04-19 17:24:38	2 3.13
2017-04-19 17:24:38	3 3.14
2017-04-19 17:24:38	3 3.13
2017-04-19 17:24:38	4 3.12
2017-04-19 17:24:38	4 3.12
2017-04-19 17:24:38	5 3.12
2017-04-19 17:24:38	5 3.11
2017-04-19 17:24:38	6 3.11
2017-04-19 17:24:38	6 3.10
2017-04-19 17:24:38	7 3.10
2017-04-19 17:24:38	7 3.10
2017-04-19 17:24:38	8 3.11
2017-04-19 17:24:38	8 3.11
2017-04-19 17:24:38	9 3.11
2017-04-19 17:24:38	9 3.11
2017-04-19 17:24:38	10 3.11
2017-04-19 17:24:38	10 3.11
2017-04-19 17:24:38	11 3.11
2017-04-19 17:24:38	12 3.12
2017-04-19 17:24:38	12 3.12
2017-04-19 17:24:38	13 3.12
2017-04-19 17:24:38	13 3.13
2017-04-19 17:24:38	14 3.14
2017-04-19 17:24:38	14 3.14
2017-04-19 17:24:38	15 3.14
2017-04-19 17:24:38	16 3.14
2017-04-19 17:24:38	16 3.14
2017-04-19 17:24:38	17 3.13
2017-04-19 17:24:38	17 3.13
2017-04-19 17:24:38	18 3.13
2017-04-19 17:24:38	19 3.13
2017-04-19 17:24:38	19 3.13
2017-04-19 17:24:38	20 3.13
2017-04-19 17:24:38	21 3.13
2017-04-19 17:24:38	22 3.13
2017-04-19 17:24:38	22 3.11
2017-04-19 17:24:38	23 3.11
2017-04-19 17:24:38	24 3.12
2017-04-19 17:24:38	25 3.11
2017-04-19 17:24:38	25 3.12
2017-04-19 17:24:38	26 3.13
2017-04-19 17:24:38	27 3.11
2017-04-19 17:24:38	28 3.11
2017-04-19 17:24:38	28 3.11
2017-04-19 17:24:38	29 3.12
2017-04-19 17:24:38	30 3.13
2017-04-19 17:24:38	31 3.13
2017-04-19 17:24:38	31 3.13
2017-04-19 17:24:38	32 3.14
2017-04-19 17:24:38	34 3.13
2017-04-19 17:24:38	35 3.13
2017-04-19 17:24:38	35 3.13
2017-04-19 17:24:38	36 3.13
2017-04-19 17:24:38	37 3.12
2017-04-19 17:24:38	38 3.12
2017-04-19 17:24:38	38 3.12
2017-04-19 17:24:38	39 3.11
2017-04-19 17:24:38	40 3.10
2017-04-19 17:24:38	40 3.09
2017-04-19 17:24:38	41 3.10
2017-04-19 17:24:38	42 3.10
2017-04-19 17:24:38	43 3.10
2017-04-19 17:24:38	43 3.11
2017-04-19 17:24:38	44 3.11
2017-04-19 17:24:38	45 3.11
2017-04-19 17:24:38	46 3.11
2017-04-19 17:24:38	46 3.11
2017-04-19 17:24:38	47 3.12
2017-04-19 17:24:38	48 3.13
2017-04-19 17:24:38	49 3.13
2017-04-19 17:24:38	49 3.13
2017-04-19 17:24:38	50 3.13
2017-04-19 17:24:38	51 3.13
2017-04-19 17:24:38	52 3.13
2017-04-19 17:24:38	52 3.13
2017-04-19 17:24:38	53 3.12
2017-04-19 17:24:38	54 3.12
2017-04-19 17:24:38	55 3.12
2017-04-19 17:24:38	55 3.11
2017-04-19 17:24:38	56 3.10
2017-04-19 17:24:38	57 3.10
2017-04-19 17:24:38	58 3.10
2017-04-19 17:24:38	58 3.10
2017-04-19 17:24:38	59 3.10
2017-04-19 17:24:38	60 3.11
2017-04-19 17:24:38	61 3.11
2017-04-19 17:24:38	61 3.12
2017-04-19 17:24:38	62 3.12
2017-04-19 17:24:38	63 3.12
2017-04-19 17:24:38	64 3.13
2017-04-19 17:24:38	64 3.13
2017-04-19 17:24:38	65 3.14
2017-04-19 17:24:38	66 3.14
2017-04-19 17:24:38	67 3.14
2017-04-19 17:24:38	67 3.13
2017-04-19 17:24:38	68 3.13
2017-04-19 17:24:38	69 3.13
2017-04-19 17:24:38	70 3.13
2017-04-19 17:24:38	70 3.12
2017-04-19 17:24:38	71 3.12
2017-04-19 17:24:38	72 3.11
2017-04-19 17:24:38	73 3.10
2017-04-19 17:24:38	73 3.10
2017-04-19 17:24:38	74 3.10
2017-04-19 17:24:38	75 3.10
2017-04-19 17:24:38	77 3.11
2017-04-19 17:24:38	77 3.11
2017-04-19 17:24:38	78 3.11
2017-04-19 17:24:38	79 3.11
2017-04-19 17:24:38	80 3.11
2017-04-19 17:24:38	80 3.12
2017-04-19 17:24:38	81 3.12
2017-04-19 17:24:38	82 3.14
2017-04-19 17:24:38	83 3.14
2017-04-19 17:24:38	83 3.14
2017-04-19 17:24:38	84 3.13
2017-04-19 17:24:38	85 3.13
2017-04-19 17:24:38	86 3.13
2017-04-19 17:24:38	86 3.13
2017-04-19 17:24:38	87 3.12
2017-04-19 17:24:38	88 3.12
2017-04-19 17:24:38	89 3.11
2017-04-19 17:24:38	89 3.10
2017-04-19 17:24:38	90 3.10
2017-04-19 17:24:38	91 3.10
2017-04-19 17:24:38	92 3.10
2017-04-19 17:24:38	92 3.10
2017-04-19 17:24:38	93 3.10
2017-04-19 17:24:38	94 3.10
2017-04-19 17:24:38	95 3.11
2017-04-19 17:24:38	95 3.11
2017-04-19 17:24:38	96 3.11
2017-04-19 17:24:38	97 3.12
2017-04-19 17:24:38	98 3.13
2017-04-19 17:24:38	98 3.13
2017-04-19 17:24:38	99 3.13
2017-04-19 17:24:38	100 3.13
2017-04-19 17:24:38	101 3.13
2017-04-19 17:24:38	101 3.13
2017-04-19 17:24:38	102 3.13
2017-04-19 17:24:38	103 3.12
2017-04-19 17:24:38	104 3.12
2017-04-19 17:24:38	105 3.11
2017-04-19 17:24:38	106 3.10
2017-04-19 17:24:38	106 3.10
2017-04-19 17:24:38	107 3.10
2017-04-19 17:24:38	108 3.10
2017-04-19 17:24:38	109 3.10
2017-04-19 17:24:38	110 3.11
2017-04-19 17:24:38	111 3.11
2017-04-19 17:24:38	111 3.11
2017-04-19 17:24:39	112 3.11
2017-04-19 17:24:39	113 3.12
2017-04-19 17:24:39	114 3.13
2017-04-19 17:24:39	115 3.13
2017-04-19 17:24:39	116 3.13
2017-04-19 17:24:39	116 3.13
2017-04-19 17:24:39	117 3.13
2017-04-19 17:24:39	119 3.13
2017-04-19 17:24:39	120 3.12
2017-04-19 17:24:39	121 3.12
2017-04-19 17:24:39	122 3.12
2017-04-19 17:24:39	122 3.11
2017-04-19 17:24:39	123 3.10
2017-04-19 17:24:39	124 3.10
2017-04-19 17:24:39	125 3.10
2017-04-19 17:24:39	126 3.10
2017-04-19 17:24:39	126 3.10
2017-04-19 17:24:39	127 3.11
2017-04-19 17:24:39	128 3.11
2017-04-19 17:24:39	129 3.11
2017-04-19 17:24:39	130 3.11
2017-04-19 17:24:39	131 3.12
2017-04-19 17:24:39	131 3.13
2017-04-19 17:24:39	132 3.13
2017-04-19 17:24:39	133 3.13
2017-04-19 17:24:39	134 3.13
2017-04-19 17:24:39	135 3.13
2017-04-19 17:24:39	136 3.13
2017-04-19 17:24:39	136 3.13
2017-04-19 17:24:39	137 3.12
2017-04-19 17:24:39	138 3.12
2017-04-19 17:24:39	139 3.11
2017-04-19 17:24:39	140 3.11
2017-04-19 17:24:39	141 3.10
2017-04-19 17:24:39	141 3.10
2017-04-19 17:24:39	142 3.11
2017-04-19 17:24:39	143 3.11
2017-04-19 17:24:39	144 3.11
2017-04-19 17:24:39	145 3.11
2017-04-19 17:24:39	146 3.11
2017-04-19 17:24:39	146 3.12
2017-04-19 17:24:39	147 3.13
2017-04-19 17:24:39	148 3.14
2017-04-19 17:24:39	149 3.14
2017-04-19 17:24:39	150 3.14
2017-04-19 17:24:39	151 3.14
2017-04-19 17:24:39	151 3.13
2017-04-19 17:24:39	152 3.13
2017-04-19 17:24:39	153 3.12
2017-04-19 17:24:39	154 3.12
2017-04-19 17:24:39	155 3.11
2017-04-19 17:24:39	156 3.11
2017-04-19 17:24:39	156 3.10
2017-04-19 17:24:39	157 3.10
2017-04-19 17:24:39	158 3.10
2017-04-19 17:24:39	159 3.10
2017-04-19 17:24:39	160 3.11
2017-04-19 17:24:39	162 3.11
2017-04-19 17:24:39	162 3.11
2017-04-19 17:24:39	163 3.12
2017-04-19 17:24:39	164 3.13
2017-04-19 17:24:39	165 3.13
2017-04-19 17:24:39	166 3.14
2017-04-19 17:24:39	167 3.14
2017-04-19 17:24:39	167 3.14
2017-04-19 17:24:39	168 3.13
2017-04-19 17:24:39	169 3.13
2017-04-19 17:24:39	170 3.13
2017-04-19 17:24:39	171 3.12
2017-04-19 17:24:39	171 3.12
2017-04-19 17:24:39	172 3.11
2017-04-19 17:24:39	173 3.10
2017-04-19 17:24:39	174 3.10
2017-04-19 17:24:39	175 3.10
2017-04-19 17:24:39	176 3.10
2017-04-19 17:24:39	176 3.10
2017-04-19 17:24:39	177 3.11
2017-04-19 17:24:39	178 3.11
2017-04-19 17:24:39	179 3.11
2017-04-19 17:24:39	180 3.11
2017-04-19 17:24:39	181 3.12
2017-04-19 17:24:39	181 3.13
2017-04-19 17:24:39	182 3.13
2017-04-19 17:24:39	183 3.13
2017-04-19 17:24:39	184 3.14
2017-04-19 17:24:39	185 3.13
2017-04-19 17:24:39	186 3.12
2017-04-19 17:24:39	186 3.12
2017-04-19 17:24:39	187 3.12
2017-04-19 17:24:39	188 3.11
2017-04-19 17:24:39	189 3.10
2017-04-19 17:24:39	190 3.10
2017-04-19 17:24:39	191 3.10
2017-04-19 17:24:39	191 3.10
2017-04-19 17:24:39	192 3.10
2017-04-19 17:24:39	193 3.10
2017-04-19 17:24:39	194 3.11
2017-04-19 17:24:39	195 3.11
2017-04-19 17:24:39	196 3.11
2017-04-19 17:24:39	196 3.12
2017-04-19 17:24:39	197 3.13
2017-04-19 17:24:39	198 3.13
2017-04-19 17:24:39	199 3.13
2017-04-19 17:24:39	200 3.13
2017-04-19 17:24:39	201 3.13
2017-04-19 17:24:39	201 3.13
2017-04-19 17:24:39	202 3.13
2017-04-19 17:24:39	203 3.12
2017-04-19 17:24:39	205 3.12
2017-04-19 17:24:39	206 3.12
2017-04-19 17:24:39	207 3.10
2017-04-19 17:24:39	207 3.10
2017-04-19 17:24:39	208 3.10
2017-04-19 17:24:39	209 3.10
2017-04-19 17:24:39	210 3.10
2017-04-19 17:24:39	211 3.11
2017-04-19 17:24:39	212 3.11
2017-04-19 17:24:39	212 3.11
2017-04-19 17:24:39	213 3.11
2017-04-19 17:24:39	214 3.12
2017-04-19 17:24:39	215 3.13
2017-04-19 17:24:39	216 3.13
2017-04-19 17:24:39	216 3.13
2017-04-19 17:24:39	217 3.13
2017-04-19 17:24:39	218 3.13
2017-04-19 17:24:39	219 3.13
2017-04-19 17:24:39	220 3.13
2017-04-19 17:24:39	221 3.12
2017-04-19 17:24:39	221 3.12
2017-04-19 17:24:39	222 3.11
2017-04-19 17:24:39	223 3.10
2017-04-19 17:24:39	224 3.10
2017-04-19 17:24:39	225 3.10
2017-04-19 17:24:39	226 3.10
2017-04-19 17:24:39	226 3.10
2017-04-19 17:24:39	227 3.11
2017-04-19 17:24:39	228 3.11
2017-04-19 17:24:39	229 3.11
2017-04-19 17:24:39	230 3.12
2017-04-19 17:24:39	231 3.13
2017-04-19 17:24:39	231 3.13
2017-04-19 17:24:39	232 3.13
2017-04-19 17:24:39	233 3.13
2017-04-19 17:24:39	234 3.13
2017-04-19 17:24:39	235 3.13
2017-04-19 17:24:39	236 3.13
2017-04-19 17:24:39	236 3.12
2017-04-19 17:24:39	237 3.12
2017-04-19 17:24:39	238 3.11
2017-04-19 17:24:39	239 3.11
2017-04-19 17:24:39	240 3.10
2017-04-19 17:24:39	241 3.10
2017-04-19 17:24:39	241 3.10
2017-04-19 17:24:39	242 3.10
2017-04-19 17:24:39	243 3.11
2017-04-19 17:24:39	244 3.11
2017-04-19 17:24:39	245 3.11
2017-04-19 17:24:39	247 3.11
2017-04-19 17:24:39	247 3.12
2017-04-19 17:24:39	248 3.13
2017-04-19 17:24:39	249 3.13
2017-04-19 17:24:39	250 3.14
2017-04-19 17:24:39	251 3.14
2017-04-19 17:24:39	252 3.13
2017-04-19 17:24:39	252 3.13
2017-04-19 17:24:39	253 3.13
2017-04-19 17:24:39	254 3.13
2017-04-19 17:24:39	255 3.12
2017-04-19 17:24:39	256 3.11
2017-04-19 17:24:39	257 3.10
2017-04-19 17:24:39	257 3.10
2017-04-19 17:24:39	258 3.10
2017-04-19 17:24:39	259 3.10
2017-04-19 17:24:39	260 3.11
2017-04-19 17:24:39	261 3.11
2017-04-19 17:24:39	261 3.11
2017-04-19 17:24:39	262 3.12
2017-04-19 17:24:39	263 3.12
2017-04-19 17:24:39	264 3.12
2017-04-19 17:24:39	265 3.13
2017-04-19 17:24:39	266 3.13
2017-04-19 17:24:39	266 3.13
2017-04-19 17:24:39	267 3.13
2017-04-19 17:24:39	268 3.13
2017-04-19 17:24:39	269 3.13
2017-04-19 17:24:39	270 3.12
2017-04-19 17:24:39	271 3.12
2017-04-19 17:24:39	271 3.11
2017-04-19 17:24:39	272 3.10
2017-04-19 17:24:39	273 3.10
2017-04-19 17:24:39	274 3.10
2017-04-19 17:24:39	275 3.10
2017-04-19 17:24:39	276 3.10
2017-04-19 17:24:39	276 3.10
2017-04-19 17:24:39	277 3.10
2017-04-19 17:24:39	278 3.11
