2017-04-19 17:23:52	0 3.12
2017-04-19 17:23:52	0 3.12
2017-04-19 17:23:52	1 3.13
2017-04-19 17:23:52	1 3.12
2017-04-19 17:23:52	2 3.13
2017-04-19 17:23:52	3 3.13
2017-04-19 17:23:52	3 3.12
2017-04-19 17:23:52	4 3.12
2017-04-19 17:23:52	4 3.11
2017-04-19 17:23:52	5 3.11
2017-04-19 17:23:52	5 3.10
2017-04-19 17:23:52	6 3.11
2017-04-19 17:23:52	6 3.10
2017-04-19 17:23:52	7 3.10
2017-04-19 17:23:52	7 3.10
2017-04-19 17:23:52	8 3.12
2017-04-19 17:23:52	8 3.11
2017-04-19 17:23:52	9 3.11
2017-04-19 17:23:52	9 3.12
2017-04-19 17:23:52	10 3.11
2017-04-19 17:23:52	10 3.11
2017-04-19 17:23:52	11 3.11
2017-04-19 17:23:52	12 3.12
2017-04-19 17:23:52	12 3.12
2017-04-19 17:23:52	13 3.12
2017-04-19 17:23:52	13 3.13
2017-04-19 17:23:52	14 3.13
2017-04-19 17:23:52	14 3.13
2017-04-19 17:23:52	15 3.13
2017-04-19 17:23:52	16 3.13
2017-04-19 17:23:52	16 3.12
2017-04-19 17:23:52	17 3.12
2017-04-19 17:23:52	17 3.12
2017-04-19 17:23:52	18 3.12
2017-04-19 17:23:52	19 3.12
2017-04-19 17:23:52	19 3.12
2017-04-19 17:23:52	20 3.12
2017-04-19 17:23:52	21 3.11
2017-04-19 17:23:52	23 3.11
2017-04-19 17:23:52	23 3.10
2017-04-19 17:23:52	24 3.10
2017-04-19 17:23:52	25 3.10
2017-04-19 17:23:52	26 3.11
2017-04-19 17:23:52	26 3.11
2017-04-19 17:23:52	27 3.11
2017-04-19 17:23:52	28 3.11
2017-04-19 17:23:52	28 3.11
2017-04-19 17:23:52	29 3.11
2017-04-19 17:23:52	30 3.12
2017-04-19 17:23:52	31 3.12
2017-04-19 17:23:52	31 3.13
2017-04-19 17:23:52	32 3.13
2017-04-19 17:23:52	33 3.12
2017-04-19 17:23:52	34 3.12
2017-04-19 17:23:52	34 3.12
2017-04-19 17:23:52	35 3.11
2017-04-19 17:23:52	36 3.11
2017-04-19 17:23:52	37 3.11
2017-04-19 17:23:52	37 3.11
2017-04-19 17:23:52	38 3.10
2017-04-19 17:23:52	39 3.09
2017-04-19 17:23:52	40 3.09
2017-04-19 17:23:52	40 3.09
2017-04-19 17:23:52	41 3.10
2017-04-19 17:23:52	42 3.10
2017-04-19 17:23:52	43 3.10
2017-04-19 17:23:52	43 3.10
2017-04-19 17:23:52	44 3.10
2017-04-19 17:23:52	45 3.11
2017-04-19 17:23:52	46 3.11
2017-04-19 17:23:52	46 3.12
2017-04-19 17:23:52	47 3.13
2017-04-19 17:23:52	48 3.13
2017-04-19 17:23:52	49 3.13
2017-04-19 17:23:52	49 3.13
2017-04-19 17:23:52	50 3.12
2017-04-19 17:23:52	51 3.12
2017-04-19 17:23:52	52 3.12
2017-04-19 17:23:52	52 3.12
2017-04-19 17:23:52	53 3.12
2017-04-19 17:23:52	54 3.11
