2017-04-19 17:27:25	0 3.13
2017-04-19 17:27:25	0 3.12
2017-04-19 17:27:25	1 3.12
2017-04-19 17:27:25	1 3.12
2017-04-19 17:27:25	2 3.12
2017-04-19 17:27:25	2 3.12
2017-04-19 17:27:25	3 3.12
2017-04-19 17:27:25	3 3.11
2017-04-19 17:27:25	4 3.11
2017-04-19 17:27:25	4 3.11
2017-04-19 17:27:25	5 3.11
2017-04-19 17:27:25	5 3.11
2017-04-19 17:27:25	6 3.11
2017-04-19 17:27:25	6 3.10
2017-04-19 17:27:25	7 3.11
2017-04-19 17:27:25	7 3.12
2017-04-19 17:27:25	8 3.11
2017-04-19 17:27:25	9 3.12
2017-04-19 17:27:25	9 3.12
2017-04-19 17:27:25	10 3.11
2017-04-19 17:27:25	10 3.11
2017-04-19 17:27:25	11 3.12
2017-04-19 17:27:25	11 3.12
2017-04-19 17:27:25	12 3.13
2017-04-19 17:27:25	12 3.13
2017-04-19 17:27:25	13 3.13
2017-04-19 17:27:25	14 3.13
2017-04-19 17:27:25	14 3.14
2017-04-19 17:27:25	15 3.13
2017-04-19 17:27:25	15 3.13
2017-04-19 17:27:25	16 3.13
2017-04-19 17:27:25	16 3.12
2017-04-19 17:27:25	18 3.12
2017-04-19 17:27:25	19 3.12
2017-04-19 17:27:25	19 3.12
2017-04-19 17:27:25	20 3.12
2017-04-19 17:27:25	21 3.12
2017-04-19 17:27:25	21 3.11
2017-04-19 17:27:25	22 3.11
2017-04-19 17:27:25	23 3.11
2017-04-19 17:27:25	24 3.11
2017-04-19 17:27:25	24 3.11
2017-04-19 17:27:25	25 3.12
2017-04-19 17:27:25	26 3.12
2017-04-19 17:27:25	27 3.12
2017-04-19 17:27:25	27 3.12
2017-04-19 17:27:25	28 3.12
2017-04-19 17:27:25	29 3.13
2017-04-19 17:27:25	30 3.13
2017-04-19 17:27:25	30 3.13
2017-04-19 17:27:25	31 3.13
2017-04-19 17:27:25	32 3.13
2017-04-19 17:27:25	33 3.13
2017-04-19 17:27:25	33 3.13
2017-04-19 17:27:25	34 3.12
2017-04-19 17:27:25	35 3.12
2017-04-19 17:27:25	36 3.12
2017-04-19 17:27:25	36 3.12
2017-04-19 17:27:25	37 3.11
2017-04-19 17:27:25	38 3.11
2017-04-19 17:27:25	39 3.10
2017-04-19 17:27:25	39 3.10
2017-04-19 17:27:25	40 3.11
2017-04-19 17:27:25	41 3.11
2017-04-19 17:27:25	42 3.11
2017-04-19 17:27:25	42 3.11
2017-04-19 17:27:25	43 3.11
2017-04-19 17:27:25	44 3.11
2017-04-19 17:27:25	45 3.12
2017-04-19 17:27:25	45 3.12
2017-04-19 17:27:25	46 3.13
2017-04-19 17:27:25	47 3.13
2017-04-19 17:27:25	48 3.13
2017-04-19 17:27:25	48 3.13
2017-04-19 17:27:25	49 3.13
2017-04-19 17:27:25	50 3.12
2017-04-19 17:27:25	51 3.12
2017-04-19 17:27:25	51 3.12
2017-04-19 17:27:25	52 3.12
2017-04-19 17:27:25	53 3.11
2017-04-19 17:27:25	54 3.11
2017-04-19 17:27:25	54 3.10
2017-04-19 17:27:25	55 3.10
2017-04-19 17:27:25	56 3.10
2017-04-19 17:27:25	57 3.11
2017-04-19 17:27:25	57 3.11
2017-04-19 17:27:25	58 3.11
2017-04-19 17:27:25	60 3.11
2017-04-19 17:27:25	61 3.11
2017-04-19 17:27:25	61 3.11
2017-04-19 17:27:25	62 3.12
2017-04-19 17:27:25	63 3.12
2017-04-19 17:27:25	64 3.13
2017-04-19 17:27:25	64 3.13
2017-04-19 17:27:25	65 3.13
2017-04-19 17:27:25	66 3.13
2017-04-19 17:27:25	67 3.13
2017-04-19 17:27:25	67 3.12
2017-04-19 17:27:25	68 3.12
2017-04-19 17:27:25	69 3.12
2017-04-19 17:27:25	70 3.12
2017-04-19 17:27:25	70 3.11
2017-04-19 17:27:25	71 3.11
2017-04-19 17:27:25	72 3.10
2017-04-19 17:27:25	73 3.10
2017-04-19 17:27:25	73 3.11
2017-04-19 17:27:25	74 3.11
2017-04-19 17:27:25	75 3.11
2017-04-19 17:27:25	76 3.11
2017-04-19 17:27:25	76 3.11
2017-04-19 17:27:25	77 3.12
2017-04-19 17:27:25	78 3.12
2017-04-19 17:27:25	78 3.12
2017-04-19 17:27:25	79 3.13
2017-04-19 17:27:25	80 3.13
2017-04-19 17:27:25	81 3.13
2017-04-19 17:27:25	81 3.13
2017-04-19 17:27:25	82 3.13
2017-04-19 17:27:25	83 3.13
2017-04-19 17:27:25	84 3.12
2017-04-19 17:27:25	84 3.12
2017-04-19 17:27:25	85 3.12
